267,267
544,544
21,21
723,0
15,0
267,267
19,19
168,168
15,0
1025,1025
824,0
824,0
2214,2214
543,543
2216,2216
80,0
21,0
381,381
381,381
1684,0
182,0
1684,1684
215,215
21,21
215,215
19,19
215,0
1388,0
2201,2201
42,0
82,0
42,0
82,0
82,0
82,0
82,0
82,0
82,0
19,19
19,19
29,0
19,19
15,0
15,0
21,21
21,21
15,0
19,19
267,267
15,0
21,21
267,267
19,19
19,19
58,58
21,21
888,888
1075,1075
542,0
267,267
542,0
543,543
2193,2193
542,0
542,0
542,0
542,0
542,542
542,542
542,0
888,0
1075,1075
21,0
542,0
19,19
64,64
19,19
58,58
58,58
58,58
58,58
2201,2201
2201,2201
1388,0
2201,2201
1809,0
1388,1388
1810,1810
1809,1809
1809,0
42,0
42,0
356,0
0,0
356,0
356,356
1442,1442
358,358
444,444
446,446
444,444
19,19
4483,0
444,444
19,19
1875,1875
1875,1875
19,19
2026,2026
2025,2025
2025,2025
4329,4329
4329,0
2026,0
0,0
2026,0
78,78
0,0
356,356
0,0
21,21
460,460
19,19
180,180
3739,3739
3740,3740
3739,3739
2637,0
2637,0
2637,0
2637,0
2637,0
2637,0
2637,0
2637,0
2637,0
29,0
2637,0
2637,0
29,0
2637,0
2637,0
29,0
2637,0
29,0
2637,0
21,21
21,21
21,21
21,21
21,21
21,21
2637,0
2637,0
2637,0
2637,0
2637,0
2637,0
2637,0
21,21
3717,3717
3718,3718
3716,3716
3717,3717
2637,0
21,21
3717,0
3718,0
21,21
3718,3718
3718,3718
3718,3718
3718,0
3716,3716
4438,4438
3716,3716
4438,0
3717,3717
3716,3716
4438,4438
4438,4438
29,0
2637,0
29,0
2637,0
46,46
21,21
2637,0
46,46
46,46
46,46
544,544
267,267
544,544
544,544
267,267
544,544
267,267
2558,2558
2559,2559
21,21
1822,0
2558,2558
19,19
1822,0
1822,0
267,267
544,544
542,0
267,267
3406,0
3406,0
3406,0
3406,0
3406,0
3406,0
542,542
542,0
542,542
542,0
542,542
542,0
542,542
21,21
171,171
256,256
171,171
256,0
182,182
256,256
179,179
256,0
182,0
179,179
179,179
538,538
538,538
538,0
410,410
410,410
410,0
64,64
64,64
64,0
21,21
267,267
723,0
29,0
267,267
19,19
19,19
1337,1337
543,543
1337,1337
19,19
19,19
1875,1875
1875,1875
1875,1875
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
19,19
15,0
672,672
2023,0
19,19
84,84
173,0
19,19
15,0
1416,0
1416,0
15,0
1418,1418
19,19
84,84
3406,3406
1416,0
15,0
84,84
84,84
19,19
1801,1801
1090,1090
1091,1091
1801,1801
21,21
2014,2014
1091,1091
19,19
542,0
267,267
21,21
543,543
542,542
19,19
267,267
544,544
544,544
15,0
15,0
19,19
267,267
91,91
91,91
19,19
21,21
21,21
295,295
295,0
295,0
19,19
267,267
544,544
267,267
176,0
176,176
176,176
176,176
176,0
176,176
176,176
19,19
2829,2829
2829,2829
19,19
2829,2829
2829,2829
176,0
19,19
2829,2829
2829,2829
1656,1656
1656,1656
1656,1656
1656,1656
1656,1656
21,0
180,180
1656,1656
180,180
1656,1656
1656,1656
58,58
426,426
15,0
21,21
19,19
21,21
19,19
19,19
1822,0
1822,0
19,19
19,19
21,21
58,58
82,0
82,0
219,219
21,0
21,0
21,0
21,0
21,0
31,31
21,0
458,0
458,458
865,865
458,458
865,865
21,0
21,0
31,0
64,64
64,64
31,0
182,0
1149,1149
1149,0
1152,1152
1149,1149
1152,1152
1152,1152
1152,1152
31,31
1152,1152
31,31
31,0
179,179
1149,1149
179,179
1149,0
179,179
1149,0
58,58
31,31
31,0
31,0
31,31
3024,3024
3026,0
3024,3024
3026,3026
666,0
666,0
3026,0
3026,3026
3026,0
19,19
3028,3028
3026,3026
334,0
3028,3028
3028,0
3028,3028
32,32
3028,3028
215,215
3028,0
21,21
215,215
15,0
15,0
215,215
219,219
15,0
334,0
3028,3028
3028,0
3028,3028
32,32
3028,3028
215,215
3028,0
21,21
215,215
15,0
15,0
215,215
219,219
15,0
19,19
21,21
19,19
2829,2829
2827,2827
42,0
771,771
770,770
770,770
773,0
771,771
775,0
773,773
775,0
773,773
78,78
78,78
775,0
773,773
775,0
78,78
775,0
775,0
773,0
624,624
841,841
843,843
844,844
844,844
846,846
844,844
846,846
846,846
846,846
29,0
29,0
29,0
29,0
29,0
29,0
29,0
19,19
19,19
15,15
15,15
15,15
15,15
15,15
15,15
15,0
15,0
15,0
15,0
15,0
21,21
29,0
15,0
29,0
15,0
19,19
29,0
15,0
29,0
15,0
19,19
29,0
15,0
29,0
15,0
1481,1481
15,0
19,19
29,0
15,0
1481,1481
15,0
19,19
29,0
15,0
15,15
177,0
331,0
29,0
177,0
15,0
177,0
267,267
29,0
29,0
29,0
21,21
267,267
29,0
19,19
29,0
267,267
29,0
19,19
29,0
19,19
382,0
29,0
19,19
331,0
29,0
2724,2724
2724,2724
345,345
2724,2724
19,19
1287,1287
345,345
1287,1287
92,0
92,92
1287,1287
1016,1016
1017,1017
345,345
1016,1016
1016,0
15,0
15,0
19,19
15,0
21,21
21,21
21,21
267,267
267,267
19,19
19,19
267,267
15,0
15,0
4567,4567
182,0
382,0
4567,4567
1684,0
1684,1684
4567,4567
182,0
19,19
29,0
29,0
78,0
149,0
21,21
82,0
21,21
82,0
2558,2558
2559,2559
1822,0
2558,2558
1822,0
2558,2558
1822,0
1822,0
267,267
21,21
267,267
19,19
26,26
15,0
29,0
27,27
164,164
166,166
27,0
166,166
27,27
29,0
166,166
27,0
15,0
27,27
21,21
21,21
276,276
15,0
15,0
15,0
15,0
426,426
21,21
21,21
21,21
21,21
21,0
267,267
58,58
58,0
58,58
3301,0
3301,0
3301,0
1180,0
1180,0
58,58
4307,0
4307,0
4307,0
4307,0
4307,0
21,21
4307,0
21,21
4307,0
21,21
4307,0
4307,0
4307,4307
2201,2201
2201,2201
1388,0
2201,2201
1809,0
1388,1388
1810,1810
1809,1809
1809,0
2194,2194
2194,2194
2194,2194
2194,0
2194,0
2194,2194
2194,2194
2194,0
19,0
2194,0
2194,2194
2194,2194
21,21
21,21
21,21
64,64
926,0
936,936
2201,0
2201,0
0,0
2201,0
0,0
2201,0
2201,0
2201,0
2201,0
331,0
29,0
0,0
2201,0
0,0
54,54
54,0
54,0
54,0
54,54
182,0
0,0
31,31
271,271
21,21
89,0
271,0
271,0
1012,1012
267,267
82,0
1408,1408
267,267
19,19
42,0
42,0
29,0
340,0
340,0
21,21
58,58
19,19
46,46
15,0
1854,1854
1854,1854
2341,0
1854,1854
2341,0
2341,2341
21,0
2341,2341
15,0
2341,2341
46,46
21,0
2341,0
19,19
890,890
46,46
15,0
2341,2341
91,91
21,21
91,0
19,19
21,21
91,0
19,19
21,21
188,188
191,191
194,194
188,0
21,21
196,196
196,196
19,19
188,0
21,21
2558,2558
2559,2559
1822,0
1822,0
1822,0
3086,3086
19,19
1822,1822
1822,0
1822,0
3086,3086
3086,3086
1822,0
19,19
1822,1822
19,19
1822,1822
29,0
725,725
0,0
723,723
29,0
330,0
2302,2302
330,0
21,21
182,182
182,0
182,182
182,0
64,64
926,0
926,0
58,58
42,0
926,0
177,0
926,0
177,0
21,21
177,0
926,0
926,0
926,0
42,0
58,58
1809,0
1388,1388
1809,0
21,21
21,21
543,543
1337,1337
543,543
542,542
543,543
543,543
19,19
2193,2193
543,543
19,19
542,542
543,543
2193,2193
19,19
542,0
543,543
19,19
542,542
2827,0
2827,2827
2827,2827
2827,2827
2827,0
2827,2827
2827,2827
2827,2827
2817,0
2817,0
21,21
19,19
2827,2827
2023,2023
2827,2827
19,19
21,21
19,19
2827,2827
2023,2023
2827,2827
19,19
15,0
15,0
15,0
267,267
21,21
267,267
19,19
267,267
544,544
544,0
21,0
267,267
19,19
267,267
1108,1108
19,19
182,0
430,0
1108,1108
19,19
454,454
430,0
21,21
267,267
454,454
454,0
430,0
19,19
2201,2201
2201,2201
1388,0
2201,2201
1809,0
1388,1388
1810,1810
1809,1809
545,0
19,19
545,545
2212,0
1809,1809
15,0
2212,2212
15,0
15,0
19,19
19,19
19,19
1809,0
21,21
256,0
256,256
171,171
256,0
256,0
21,21
384,0
256,256
276,276
276,276
276,0
276,0
384,0
256,256
256,0
21,21
46,46
32,32
256,256
215,215
215,215
46,46
46,46
58,0
58,58
58,58
256,256
19,19
68,0
68,0
381,381
381,381
381,381
381,381
19,19
4830,0
4830,0
4830,0
19,19
4830,0
4830,0
4830,0
219,219
29,0
21,21
21,0
890,0
21,0
21,0
21,0
29,0
21,21
29,0
21,0
340,0
340,0
19,19
3395,3395
3395,3395
3395,3395
1426,1426
80,80
80,80
21,21
29,0
21,21
29,0
21,21
29,0
21,21
29,0
21,21
29,0
29,0
29,0
29,0
29,0
460,460
460,460
0,0
460,460
0,0
21,21
460,460
31,31
454,0
460,460
454,454
6,6
545,0
545,0
545,0
6,6
460,460
19,19
21,21
4327,0
381,381
381,0
3412,3412
3412,3412
3412,3412
267,267
267,267
19,19
21,21
21,21
21,0
1801,1801
1090,1090
1091,1091
1801,1801
1094,1094
1091,1091
182,182
1094,1094
215,215
46,46
21,21
215,215
46,46
64,64
46,46
182,0
2191,0
64,0
21,21
21,21
21,21
927,927
15,0
927,927
926,0
927,927
926,0
926,0
15,0
936,936
1641,1641
1641,1641
1635,1635
3363,3363
1641,1641
1641,1641
1160,1160
1160,1160
21,0
42,0
42,0
89,89
21,21
21,0
89,89
19,19
89,89
21,21
21,0
21,0
89,89
19,19
89,89
89,89
21,21
890,0
89,89
19,19
89,89
15,0
15,0
89,89
46,0
46,0
89,89
89,89
19,19
244,0
244,244
89,89
21,21
249,0
244,244
89,89
19,19
89,89
21,21
21,0
89,89
19,19
21,21
460,460
460,460
460,460
19,19
460,460
460,460
460,460
460,460
19,19
460,460
